"Time Stamp","Time Zone","Name","PTID","Load"
"06/07/2017 00:00:00","EDT","CAPITL",61757,1013.5
"06/07/2017 00:00:00","EDT","CENTRL",61754,1428.4
"06/07/2017 00:00:00","EDT","DUNWOD",61760,506.3
"06/07/2017 00:00:00","EDT","GENESE",61753,882.5
"06/07/2017 00:00:00","EDT","HUD VL",61758,845.5
"06/07/2017 00:00:00","EDT","LONGIL",61762,1787
"06/07/2017 00:00:00","EDT","MHK VL",61756,637.1
"06/07/2017 00:00:00","EDT","MILLWD",61759,246.6
"06/07/2017 00:00:00","EDT","N.Y.C.",61761,4588.2
"06/07/2017 00:00:00","EDT","NORTH",61755,425.1
"06/07/2017 00:00:00","EDT","WEST",61752,1503.5
"06/07/2017 00:05:00","EDT","CAPITL",61757,1008.5
"06/07/2017 00:05:00","EDT","CENTRL",61754,1403.8
"06/07/2017 00:05:00","EDT","DUNWOD",61760,490.4
"06/07/2017 00:05:00","EDT","GENESE",61753,867.9
"06/07/2017 00:05:00","EDT","HUD VL",61758,838.2
"06/07/2017 00:05:00","EDT","LONGIL",61762,1797.1
"06/07/2017 00:05:00","EDT","MHK VL",61756,637
"06/07/2017 00:05:00","EDT","MILLWD",61759,247.8
"06/07/2017 00:05:00","EDT","N.Y.C.",61761,4530.5
"06/07/2017 00:05:00","EDT","NORTH",61755,427.1
"06/07/2017 00:05:00","EDT","WEST",61752,1498
"06/07/2017 00:10:00","EDT","CAPITL",61757,1006.8
"06/07/2017 00:10:00","EDT","CENTRL",61754,1371.2
"06/07/2017 00:10:00","EDT","DUNWOD",61760,475.2
"06/07/2017 00:10:00","EDT","GENESE",61753,861.9
"06/07/2017 00:10:00","EDT","HUD VL",61758,827.4
"06/07/2017 00:10:00","EDT","LONGIL",61762,1785.6
"06/07/2017 00:10:00","EDT","MHK VL",61756,626.6
"06/07/2017 00:10:00","EDT","MILLWD",61759,251.7
"06/07/2017 00:10:00","EDT","N.Y.C.",61761,4502
"06/07/2017 00:10:00","EDT","NORTH",61755,448.6
"06/07/2017 00:10:00","EDT","WEST",61752,1485
"06/07/2017 00:15:00","EDT","CAPITL",61757,1006.8
"06/07/2017 00:15:00","EDT","CENTRL",61754,1400.7
"06/07/2017 00:15:00","EDT","DUNWOD",61760,490.3
"06/07/2017 00:15:00","EDT","GENESE",61753,854.5
"06/07/2017 00:15:00","EDT","HUD VL",61758,824.9
"06/07/2017 00:15:00","EDT","LONGIL",61762,1754.2
"06/07/2017 00:15:00","EDT","MHK VL",61756,623.2
"06/07/2017 00:15:00","EDT","MILLWD",61759,249
"06/07/2017 00:15:00","EDT","N.Y.C.",61761,4483.5
"06/07/2017 00:15:00","EDT","NORTH",61755,442
"06/07/2017 00:15:00","EDT","WEST",61752,1515.6
"06/07/2017 00:20:00","EDT","CAPITL",61757,1002.7
"06/07/2017 00:20:00","EDT","CENTRL",61754,1384.1
"06/07/2017 00:20:00","EDT","DUNWOD",61760,489
"06/07/2017 00:20:00","EDT","GENESE",61753,857.3
"06/07/2017 00:20:00","EDT","HUD VL",61758,829.1
"06/07/2017 00:20:00","EDT","LONGIL",61762,1731.8
"06/07/2017 00:20:00","EDT","MHK VL",61756,626.1
"06/07/2017 00:20:00","EDT","MILLWD",61759,234.9
"06/07/2017 00:20:00","EDT","N.Y.C.",61761,4443
"06/07/2017 00:20:00","EDT","NORTH",61755,438.7
"06/07/2017 00:20:00","EDT","WEST",61752,1457.8
"06/07/2017 00:25:00","EDT","CAPITL",61757,991.2
"06/07/2017 00:25:00","EDT","CENTRL",61754,1395.3
"06/07/2017 00:25:00","EDT","DUNWOD",61760,500.4
"06/07/2017 00:25:00","EDT","GENESE",61753,850.8
"06/07/2017 00:25:00","EDT","HUD VL",61758,819.4
"06/07/2017 00:25:00","EDT","LONGIL",61762,1725.1
"06/07/2017 00:25:00","EDT","MHK VL",61756,629.8
"06/07/2017 00:25:00","EDT","MILLWD",61759,242.5
"06/07/2017 00:25:00","EDT","N.Y.C.",61761,4418.7
"06/07/2017 00:25:00","EDT","NORTH",61755,438.3
"06/07/2017 00:25:00","EDT","WEST",61752,1488.3
"06/07/2017 00:30:00","EDT","CAPITL",61757,991.9
"06/07/2017 00:30:00","EDT","CENTRL",61754,1377.7
"06/07/2017 00:30:00","EDT","DUNWOD",61760,484.5
"06/07/2017 00:30:00","EDT","GENESE",61753,844.7
"06/07/2017 00:30:00","EDT","HUD VL",61758,784.3
"06/07/2017 00:30:00","EDT","LONGIL",61762,1733.6
"06/07/2017 00:30:00","EDT","MHK VL",61756,622.3
"06/07/2017 00:30:00","EDT","MILLWD",61759,248.4
"06/07/2017 00:30:00","EDT","N.Y.C.",61761,4390
"06/07/2017 00:30:00","EDT","NORTH",61755,440.7
"06/07/2017 00:30:00","EDT","WEST",61752,1490.3
"06/07/2017 00:35:00","EDT","CAPITL",61757,994
"06/07/2017 00:35:00","EDT","CENTRL",61754,1404.8
"06/07/2017 00:35:00","EDT","DUNWOD",61760,481.9
"06/07/2017 00:35:00","EDT","GENESE",61753,844.3
"06/07/2017 00:35:00","EDT","HUD VL",61758,798.2
"06/07/2017 00:35:00","EDT","LONGIL",61762,1710.1
"06/07/2017 00:35:00","EDT","MHK VL",61756,613
