"Time Stamp","Time Zone","Name","PTID","Load"
"06/08/2017 00:00:00","EDT","CAPITL",61757,1012.8
"06/08/2017 00:00:00","EDT","CENTRL",61754,1440.4
"06/08/2017 00:00:00","EDT","DUNWOD",61760,503.8
"06/08/2017 00:00:00","EDT","GENESE",61753,887.1
"06/08/2017 00:00:00","EDT","HUD VL",61758,865.9
"06/08/2017 00:00:00","EDT","LONGIL",61762,1845.5
"06/08/2017 00:00:00","EDT","MHK VL",61756,623.4
"06/08/2017 00:00:00","EDT","MILLWD",61759,245.5
"06/08/2017 00:00:00","EDT","N.Y.C.",61761,4774.4
"06/08/2017 00:00:00","EDT","NORTH",61755,436.1
"06/08/2017 00:00:00","EDT","WEST",61752,1530.2
"06/08/2017 00:05:00","EDT","CAPITL",61757,999.6
"06/08/2017 00:05:00","EDT","CENTRL",61754,1430.3
"06/08/2017 00:05:00","EDT","DUNWOD",61760,495.9
"06/08/2017 00:05:00","EDT","GENESE",61753,880
"06/08/2017 00:05:00","EDT","HUD VL",61758,864.6
"06/08/2017 00:05:00","EDT","LONGIL",61762,1837.1
"06/08/2017 00:05:00","EDT","MHK VL",61756,609.5
"06/08/2017 00:05:00","EDT","MILLWD",61759,251.5
"06/08/2017 00:05:00","EDT","N.Y.C.",61761,4693.8
"06/08/2017 00:05:00","EDT","NORTH",61755,430.9
"06/08/2017 00:05:00","EDT","WEST",61752,1516
"06/08/2017 00:10:00","EDT","CAPITL",61757,1007.2
"06/08/2017 00:10:00","EDT","CENTRL",61754,1435.6
"06/08/2017 00:10:00","EDT","DUNWOD",61760,483.5
"06/08/2017 00:10:00","EDT","GENESE",61753,860.8
"06/08/2017 00:10:00","EDT","HUD VL",61758,849.1
"06/08/2017 00:10:00","EDT","LONGIL",61762,1823.6
"06/08/2017 00:10:00","EDT","MHK VL",61756,581.1
"06/08/2017 00:10:00","EDT","MILLWD",61759,253.4
"06/08/2017 00:10:00","EDT","N.Y.C.",61761,4682.5
"06/08/2017 00:10:00","EDT","NORTH",61755,432
"06/08/2017 00:10:00","EDT","WEST",61752,1532.2
"06/08/2017 00:15:00","EDT","CAPITL",61757,997.8
