"Time Stamp","Time Zone","Name","PTID","Load"
"05/05/2017 00:00:00","EDT","CAPITL",61757,990.1
"05/05/2017 00:00:00","EDT","CENTRL",61754,1450.6
"05/05/2017 00:00:00","EDT","DUNWOD",61760,507.3
"05/05/2017 00:00:00","EDT","GENESE",61753,896.9
"05/05/2017 00:00:00","EDT","HUD VL",61758,829.1
"05/05/2017 00:00:00","EDT","LONGIL",61762,1731.8
"05/05/2017 00:00:00","EDT","MHK VL",61756,679.7
"05/05/2017 00:00:00","EDT","MILLWD",61759,213.7
"05/05/2017 00:00:00","EDT","N.Y.C.",61761,4534.2
"05/05/2017 00:00:00","EDT","NORTH",61755,424
"05/05/2017 00:00:00","EDT","WEST",61752,1528.2
"05/05/2017 00:05:00","EDT","CAPITL",61757,976.2
"05/05/2017 00:05:00","EDT","CENTRL",61754,1474.9
"05/05/2017 00:05:00","EDT","DUNWOD",61760,499.3
"05/05/2017 00:05:00","EDT","GENESE",61753,883.7
"05/05/2017 00:05:00","EDT","HUD VL",61758,802.7
"05/05/2017 00:05:00","EDT","LONGIL",61762,1714.2
"05/05/2017 00:05:00","EDT","MHK VL",61756,658
"05/05/2017 00:05:00","EDT","MILLWD",61759,225.8
"05/05/2017 00:05:00","EDT","N.Y.C.",61761,4534.8
"05/05/2017 00:05:00","EDT","NORTH",61755,416.8
"05/05/2017 00:05:00","EDT","WEST",61752,1503.2
"05/05/2017 00:10:00","EDT","CAPITL",61757,950.4
"05/05/2017 00:10:00","EDT","CENTRL",61754,1475.1
"05/05/2017 00:10:00","EDT","DUNWOD",61760,503.7
"05/05/2017 00:10:00","EDT","GENESE",61753,890.3
"05/05/2017 00:10:00","EDT","HUD VL",61758,825.2
"05/05/2017 00:10:00","EDT","LONGIL",61762,1702.8
"05/05/2017 00:10:00","EDT","MHK VL",61756,648
"05/05/2017 00:10:00","EDT","MILLWD",61759,215.4
"05/05/2017 00:10:00","EDT","N.Y.C.",61761,4478.4
"05/05/2017 00:10:00","EDT","NORTH",61755,426.6
"05/05/2017 00:10:00","EDT","WEST",61752,1503.3
"05/05/2017 00:15:00","EDT","CAPITL",61757,963
"05/05/2017 00:15:00","EDT","CENTRL",61754,1473.5
"05/05/2017 00:15:00","EDT","DUNWOD",61760,501.1
"05/05/2017 00:15:00","EDT","GENESE",61753,877.4
"05/05/2017 00:15:00","EDT","HUD VL",61758,791.7
"05/05/2017 00:15:00","EDT","LONGIL",61762,1686.3
"05/05/2017 00:15:00","EDT","MHK VL",61756,641.2
"05/05/2017 00:15:00","EDT","MILLWD",61759,217.5
"05/05/2017 00:15:00","EDT","N.Y.C.",61761,4462.9
"05/05/2017 00:15:00","EDT","NORTH",61755,420.4
