"Time Stamp","Time Zone","Name","PTID","Load"
"05/26/2017 00:00:00","EDT","CAPITL",61757,1076.6
"05/26/2017 00:00:00","EDT","CENTRL",61754,1445.1
"05/26/2017 00:00:00","EDT","DUNWOD",61760,467.1
"05/26/2017 00:00:00","EDT","GENESE",61753,872.8
"05/26/2017 00:00:00","EDT","HUD VL",61758,849.9
"05/26/2017 00:00:00","EDT","LONGIL",61762,1859.1
"05/26/2017 00:00:00","EDT","MHK VL",61756,693.4
"05/26/2017 00:00:00","EDT","MILLWD",61759,296.3
"05/26/2017 00:00:00","EDT","N.Y.C.",61761,4669.3
"05/26/2017 00:00:00","EDT","NORTH",61755,406.1
"05/26/2017 00:00:00","EDT","WEST",61752,1483.3
"05/26/2017 00:05:00","EDT","CAPITL",61757,1071.4
"05/26/2017 00:05:00","EDT","CENTRL",61754,1461.8
"05/26/2017 00:05:00","EDT","DUNWOD",61760,440.6
"05/26/2017 00:05:00","EDT","GENESE",61753,867.9
"05/26/2017 00:05:00","EDT","HUD VL",61758,854.8
"05/26/2017 00:05:00","EDT","LONGIL",61762,1848.4
"05/26/2017 00:05:00","EDT","MHK VL",61756,694
"05/26/2017 00:05:00","EDT","MILLWD",61759,302.9
"05/26/2017 00:05:00","EDT","N.Y.C.",61761,4680.7
"05/26/2017 00:05:00","EDT","NORTH",61755,394.4
"05/26/2017 00:05:00","EDT","WEST",61752,1424.8
"05/26/2017 00:10:00","EDT","CAPITL",61757,1064.2
"05/26/2017 00:10:00","EDT","CENTRL",61754,1448
"05/26/2017 00:10:00","EDT","DUNWOD",61760,455.1
"05/26/2017 00:10:00","EDT","GENESE",61753,868.2
"05/26/2017 00:10:00","EDT","HUD VL",61758,840.6
"05/26/2017 00:10:00","EDT","LONGIL",61762,1841.7
"05/26/2017 00:10:00","EDT","MHK VL",61756,667.1
"05/26/2017 00:10:00","EDT","MILLWD",61759,295.6
"05/26/2017 00:10:00","EDT","N.Y.C.",61761,4596.4
"05/26/2017 00:10:00","EDT","NORTH",61755,430.2
"05/26/2017 00:10:00","EDT","WEST",61752,1447.4
"05/26/2017 00:15:00","EDT","CAPITL",61757,1061
"05/26/2017 00:15:00","EDT","CENTRL",61754,1449.7
"05/26/2017 00:15:00","EDT","DUNWOD",61760,457.2
"05/26/2017 00:15:00","EDT","GENESE",61753,857.1
"05/26/2017 00:15:00","EDT","HUD VL",61758,835.3
"05/26/2017 00:15:00","EDT","LONGIL",61762,1829.4
"05/26/2017 00:15:00","EDT","MHK VL",61756,683.3
"05/26/2017 00:15:00","EDT","MILLWD",61759,290.3
"05/26/2017 00:15:00","EDT","N.Y.C.",61761,4594.7
"05/26/2017 00:15:00","EDT","NORTH",61755,427.2
"05/26/2017 00:15:00","EDT","WEST",61752,1446.8
"05/26/2017 00:20:00","EDT","CAPITL",61757,1050.5
"05/26/2017 00:20:00","EDT","CENTRL",61754,1421.8
"05/26/2017 00:20:00","EDT","DUNWOD",61760,450.3
"05/26/2017 00:20:00","EDT","GENESE",61753,877.4
"05/26/2017 00:20:00","EDT","HUD VL",61758,831.8
"05/26/2017 00:20:00","EDT","LONGIL",61762,1806.5
"05/26/2017 00:20:00","EDT","MHK VL",61756,687.4
"05/26/2017 00:20:00","EDT","MILLWD",61759,294.7
"05/26/2017 00:20:00","EDT","N.Y.C.",61761,4594.8
"05/26/2017 00:20:00","EDT","NORTH",61755,417.7
"05/26/2017 00:20:00","EDT","WEST",61752,1407.9
"05/26/2017 00:25:00","EDT","CAPITL",61757,1043.4
"05/26/2017 00:25:00","EDT","CENTRL",61754,1385.5
"05/26/2017 00:25:00","EDT","DUNWOD",61760,444.9
"05/26/2017 00:25:00","EDT","GENESE",61753,857.2
"05/26/2017 00:25:00","EDT","HUD VL",61758,823.6
"05/26/2017 00:25:00","EDT","LONGIL",61762,1798.6
"05/26/2017 00:25:00","EDT","MHK VL",61756,683.9
"05/26/2017 00:25:00","EDT","MILLWD",61759,293.1
"05/26/2017 00:25:00","EDT","N.Y.C.",61761,4531.5
"05/26/2017 00:25:00","EDT","NORTH",61755,422.4
"05/26/2017 00:25:00","EDT","WEST",61752,1430.7
"05/26/2017 00:30:00","EDT","CAPITL",61757,1037.8
"05/26/2017 00:30:00","EDT","CENTRL",61754,1409.4
"05/26/2017 00:30:00","EDT","DUNWOD",61760,457.6
"05/26/2017 00:30:00","EDT","GENESE",61753,846.9
"05/26/2017 00:30:00","EDT","HUD VL",61758,806.7
"05/26/2017 00:30:00","EDT","LONGIL",61762,1780.4
"05/26/2017 00:30:00","EDT","MHK VL",61756,688.1
"05/26/2017 00:30:00","EDT","MILLWD",61759,276.7
"05/26/2017 00:30:00","EDT","N.Y.C.",61761,4545.5
"05/26/2017 00:30:00","EDT","NORTH",61755,424.8
"05/26/2017 00:30:00","EDT","WEST",61752,1451.1
"05/26/2017 00:35:00","EDT","CAPITL",61757,1039.7
"05/26/2017 00:35:00","EDT","CENTRL",61754,1424.9
"05/26/2017 00:35:00","EDT","DUNWOD",61760,442
"05/26/2017 00:35:00","EDT","GENESE",61753,846.3
"05/26/2017 00:35:00","EDT","HUD VL",61758,823.9
"05/26/2017 00:35:00","EDT","LONGIL",61762,1792.9
"05/26/2017 00:35:00","EDT","MHK VL",61756,679.7
"05/26/2017 00:35:00","EDT","MILLWD",61759,264.6
"05/26/2017 00:35:00","EDT","N.Y.C.",61761,4500.3
"05/26/2017 00:35:00","EDT","NORTH",61755,425.9
"05/26/2017 00:35:00","EDT","WEST",61752,1382.6
"05/26/2017 00:40:00","EDT","CAPITL",61757,1037.1
"05/26/2017 00:40:00","EDT","CENTRL",61754,1419
"05/26/2017 00:40:00","EDT","DUNWOD",61760,452.3
"05/26/2017 00:40:00","EDT","GENESE",61753,852.7
"05/26/2017 00:40:00","EDT","HUD VL",61758,799.6
"05/26/2017 00:40:00","EDT","LONGIL",61762,1760.4
"05/26/2017 00:40:00","EDT","MHK VL",61756,681.5
"05/26/2017 00:40:00","EDT","MILLWD",61759,283.7
"05/26/2017 00:40:00","EDT","N.Y.C.",61761,4463.6
"05/26/2017 00:40:00","EDT","NORTH",61755,421.6
"05/26/2017 00:40:00","EDT","WEST",61752,1406.6
"05/26/2017 00:45:00","EDT","CAPITL",61757,1025
"05/26/2017 00:45:00","EDT","CENTRL",61754,1408.1
"05/26/2017 00:45:00","EDT","DUNWOD",61760,444.3
"05/26/2017 00:45:00","EDT","GENESE",61753,838.9
"05/26/2017 00:45:00","EDT","HUD VL",61758,790.5
"05/26/2017 00:45:00","EDT","LONGIL",61762,1753.6
"05/26/2017 00:45:00","EDT","MHK VL",61756,685
"05/26/2017 00:45:00","EDT","MILLWD",61759,290.1
"05/26/2017 00:45:00","EDT","N.Y.C.",61761,4449.8
"05/26/2017 00:45:00","EDT","NORTH",61755,410.7
"05/26/2017 00:45:00","EDT","WEST",61752,1430.8
"05/26/2017 00:50:00","EDT","CAPITL",61757,1036.8
"05/26/2017 00:50:00","EDT","CENTRL",61754,1400.3
"05/26/2017 00:50:00","EDT","DUNWOD",61760,448.1
"05/26/2017 00:50:00","EDT","GENESE",61753,839.3
"05/26/2017 00:50:00","EDT","HUD VL",61758,808
"05/26/2017 00:50:00","EDT","LONGIL",61762,1744.7
"05/26/2017 00:50:00","EDT","MHK VL",61756,668
"05/26/2017 00:50:00","EDT","MILLWD",61759,270.5
"05/26/2017 00:50:00","EDT","N.Y.C.",61761,4429.3
"05/26/2017 00:50:00","EDT","NORTH",61755,414
"05/26/2017 00:50:00","EDT","WEST",61752,1417.5
"05/26/2017 00:55:00","EDT","CAPITL",61757,1023.6
"05/26/2017 00:55:00","EDT","CENTRL",61754,1398.4
"05/26/2017 00:55:00","EDT","DUNWOD",61760,434.7
"05/26/2017 00:55:00","EDT","GENESE",61753,839.3
"05/26/2017 00:55:00","EDT","HUD VL",61758,797.1
"05/26/2017 00:55:00","EDT","LONGIL",61762,1747
"05/26/2017 00:55:00","EDT","MHK VL",61756,663
"05/26/2017 00:55:00","EDT","MILLWD",61759,276.3
"05/26/2017 00:55:00","EDT","N.Y.C.",61761,4404
"05/26/2017 00:55:00","EDT","NORTH",61755,419.5
"05/26/2017 00:55:00","EDT","WEST",61752,1389.3
"05/26/2017 01:00:00","EDT","CAPITL",61757,1020.1
"05/26/2017 01:00:00","EDT","CENTRL",61754,1419.7
"05/26/2017 01:00:00","EDT","DUNWOD",61760,443.6
"05/26/2017 01:00:00","EDT","GENESE",61753,829.7
"05/26/2017 01:00:00","EDT","HUD VL",61758,782
"05/26/2017 01:00:00","EDT","LONGIL",61762,1742.1
"05/26/2017 01:00:00","EDT","MHK VL",61756,673.2
"05/26/2017 01:00:00","EDT","MILLWD",61759,268.9
"05/26/2017 01:00:00","EDT","N.Y.C.",61761,4370.4
"05/26/2017 01:00:00","EDT","NORTH",61755,409.4
"05/26/2017 01:00:00","EDT","WEST",61752,1417.1
"05/26/2017 01:05:00","EDT","CAPITL",61757,1025.8
"05/26/2017 01:05:00","EDT","CENTRL",61754,1420.1
"05/26/2017 01:05:00","EDT","DUNWOD",61760,433.3
"05/26/2017 01:05:00","EDT","GENESE",61753,825.4
"05/26/2017 01:05:00","EDT","HUD VL",61758,776.7
"05/26/2017 01:05:00","EDT","LONGIL",61762,1735.4
"05/26/2017 01:05:00","EDT","MHK VL",61756,656.8
"05/26/2017 01:05:00","EDT","MILLWD",61759,277.5
"05/26/2017 01:05:00","EDT","N.Y.C.",61761,4330.9
