"Time Stamp","Time Zone","Name","PTID","Load"
"06/18/2017 00:00:00","EDT","CAPITL",61757,1352.6
"06/18/2017 00:00:00","EDT","CENTRL",61754,1769.8
"06/18/2017 00:00:00","EDT","DUNWOD",61760,647.4
"06/18/2017 00:00:00","EDT","GENESE",61753,1275.3
"06/18/2017 00:00:00","EDT","HUD VL",61758,1072.8
"06/18/2017 00:00:00","EDT","LONGIL",61762,2254.1
"06/18/2017 00:00:00","EDT","MHK VL",61756,836.4
"06/18/2017 00:00:00","EDT","MILLWD",61759,303.5
"06/18/2017 00:00:00","EDT","N.Y.C.",61761,5683.2
"06/18/2017 00:00:00","EDT","NORTH",61755,452.6
"06/18/2017 00:00:00","EDT","WEST",61752,1889.6
"06/18/2017 00:05:00","EDT","CAPITL",61757,1344
"06/18/2017 00:05:00","EDT","CENTRL",61754,1800.7
"06/18/2017 00:05:00","EDT","DUNWOD",61760,643.7
"06/18/2017 00:05:00","EDT","GENESE",61753,1268
"06/18/2017 00:05:00","EDT","HUD VL",61758,1094.8
"06/18/2017 00:05:00","EDT","LONGIL",61762,2251.5
"06/18/2017 00:05:00","EDT","MHK VL",61756,834.8
"06/18/2017 00:05:00","EDT","MILLWD",61759,295.6
"06/18/2017 00:05:00","EDT","N.Y.C.",61761,5685.6
"06/18/2017 00:05:00","EDT","NORTH",61755,445.9
"06/18/2017 00:05:00","EDT","WEST",61752,1863.7
"06/18/2017 00:10:00","EDT","CAPITL",61757,1342.4
"06/18/2017 00:10:00","EDT","CENTRL",61754,1798.9
"06/18/2017 00:10:00","EDT","DUNWOD",61760,637.5
"06/18/2017 00:10:00","EDT","GENESE",61753,1243.2
"06/18/2017 00:10:00","EDT","HUD VL",61758,1082.6
"06/18/2017 00:10:00","EDT","LONGIL",61762,2254.2
"06/18/2017 00:10:00","EDT","MHK VL",61756,816.1
"06/18/2017 00:10:00","EDT","MILLWD",61759,295
"06/18/2017 00:10:00","EDT","N.Y.C.",61761,5639.2
"06/18/2017 00:10:00","EDT","NORTH",61755,445.8
"06/18/2017 00:10:00","EDT","WEST",61752,1875.8
"06/18/2017 00:15:00","EDT","CAPITL",61757,1329.4
"06/18/2017 00:15:00","EDT","CENTRL",61754,1780.8
"06/18/2017 00:15:00","EDT","DUNWOD",61760,641.6
"06/18/2017 00:15:00","EDT","GENESE",61753,1237.8
"06/18/2017 00:15:00","EDT","HUD VL",61758,1060
"06/18/2017 00:15:00","EDT","LONGIL",61762,2228.5
"06/18/2017 00:15:00","EDT","MHK VL",61756,805.1
"06/18/2017 00:15:00","EDT","MILLWD",61759,291.8
"06/18/2017 00:15:00","EDT","N.Y.C.",61761,5627.3
"06/18/2017 00:15:00","EDT","NORTH",61755,447.1
"06/18/2017 00:15:00","EDT","WEST",61752,1884.6
"06/18/2017 00:20:00","EDT","CAPITL",61757,1323.2
"06/18/2017 00:20:00","EDT","CENTRL",61754,1788.6
"06/18/2017 00:20:00","EDT","DUNWOD",61760,644.3
"06/18/2017 00:20:00","EDT","GENESE",61753,1238.7
"06/18/2017 00:20:00","EDT","HUD VL",61758,1058.3
"06/18/2017 00:20:00","EDT","LONGIL",61762,2220.9
"06/18/2017 00:20:00","EDT","MHK VL",61756,774.5
"06/18/2017 00:20:00","EDT","MILLWD",61759,280.2
